"metric","value","skript","data_sha","seed","datum"
"reseni_fyzicke_zakroceni_du_podil_k1",0.2667,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"reseni_fyzicke_zakroceni_n_k1",15,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"reseni_proaktivni_reseni_n",1,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"reseni_proaktivni_reseni_du_podil",1,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"reseni_proaktivni_reseni_du_ci_lo",1,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"reseni_proaktivni_reseni_du_ci_hi",1,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"reseni_proaktivni_reseni_vhodnost_prumer",4,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"reseni_proaktivni_reseni_vh_ci_lo",4,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"reseni_proaktivni_reseni_vh_ci_hi",4,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"reseni_proaktivni_reseni_du_podil_k1",1,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"reseni_proaktivni_reseni_n_k1",1,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
"k1k3_reseni_dopad_cramer_v",0.136,"analyzy/notebooks/40_kvalita.qmd","d3551ffa8c12fc67315528a8a5f43867e5da3f705195311dbe54af7249d5ab34",20260714,"2026-09-08"
