case_uid,event,anotator,dimenze,poradi,hodnota
mat1468,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
exp695,k1_naostro_05_24,A3,chovani,1,Problémy s docházkou
exp695,k1_naostro_05_24,A3,chovani,2,Neplnění školních povinností/nepřipravenost na výuku
exp695,k1_naostro_05_24,A3,reseni,1,Rozhovor
exp695,k1_naostro_05_24,A3,reseni,2,Podpora
exp695,k1_naostro_05_24,A3,dopad,1,Neúspěch
mat958,k1_naostro_05_24,A3,chovani,1,Sebedestruktivní chování
mat958,k1_naostro_05_24,A3,reseni,1,Spolupráce s odborníky
mat958,k1_naostro_05_24,A3,reseni,2,Rozhovor
mat958,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
mat190,k1_naostro_05_24,A3,chovani,1,Emoční výbuchy
mat190,k1_naostro_05_24,A3,chovani,2,Diagnóza
mat190,k1_naostro_05_24,A3,reseni,1,Podpora
mat190,k1_naostro_05_24,A3,reseni,2,Rozhovor
mat190,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp973,k1_naostro_05_24,A3,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp973,k1_naostro_05_24,A3,chovani,2,Verbální narušování výuky
exp973,k1_naostro_05_24,A3,chovani,3,Problémy s docházkou
exp973,k1_naostro_05_24,A3,reseni,1,Rozhovor
exp973,k1_naostro_05_24,A3,dopad,1,Částečný úspěch
exp694,k1_naostro_05_24,A3,chovani,1,Fyzická agrese
exp694,k1_naostro_05_24,A3,chovani,2,Verbální agrese
exp694,k1_naostro_05_24,A3,chovani,3,Porušování třídních/školních pravidel
exp694,k1_naostro_05_24,A3,reseni,1,Fyzické zakročení
exp694,k1_naostro_05_24,A3,reseni,2,Rozhovor
exp694,k1_naostro_05_24,A3,reseni,3,Důsledky
exp694,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp508,k1_naostro_05_24,A3,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp508,k1_naostro_05_24,A3,chovani,2,Neplnění školních povinností/nepřipravenost na výuku
exp508,k1_naostro_05_24,A3,chovani,3,Porušování třídních/školních pravidel
exp508,k1_naostro_05_24,A3,chovani,4,Diagnóza
exp508,k1_naostro_05_24,A3,reseni,1,Rozhovor
exp508,k1_naostro_05_24,A3,reseni,2,Podpora
exp508,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
mat1083,k1_naostro_05_24,A3,chovani,1,Fyzická agrese
mat1083,k1_naostro_05_24,A3,reseni,1,Spolupráce s odborníky
mat1083,k1_naostro_05_24,A3,reseni,2,Rozhovor
mat1083,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp475,k1_naostro_05_24,A3,chovani,1,Porušování třídních/školních pravidel
exp475,k1_naostro_05_24,A3,reseni,1,Upozornění
exp475,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
exp855,k1_naostro_05_24,A3,chovani,1,Verbální narušování výuky
exp855,k1_naostro_05_24,A3,chovani,2,Verbální agrese
exp855,k1_naostro_05_24,A3,reseni,1,Nerespektující komunikace
exp855,k1_naostro_05_24,A3,reseni,2,Spolupráce s odborníky
exp855,k1_naostro_05_24,A3,reseni,3,(Kázeňské) Tresty
exp855,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp744,k1_naostro_05_24,A3,chovani,1,Neverbální narušování výuky
exp744,k1_naostro_05_24,A3,reseni,1,Fyzické zakročení
exp744,k1_naostro_05_24,A3,reseni,2,Upozornění
exp744,k1_naostro_05_24,A3,reseni,3,Rozhovor
exp744,k1_naostro_05_24,A3,reseni,4,Důsledky
exp744,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp249,k1_naostro_05_24,A3,chovani,1,Verbální narušování výuky
exp249,k1_naostro_05_24,A3,chovani,2,Verbální agrese
exp249,k1_naostro_05_24,A3,reseni,1,Podpora
exp249,k1_naostro_05_24,A3,reseni,2,Spolupráce s odborníky
exp249,k1_naostro_05_24,A3,reseni,3,Rozhovor
exp249,k1_naostro_05_24,A3,reseni,4,Upozornění
exp249,k1_naostro_05_24,A3,reseni,5,Přemístění žáka
exp249,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp14,k1_naostro_05_24,A3,chovani,1,Porušování třídních/školních pravidel
exp14,k1_naostro_05_24,A3,reseni,1,Rozhovor
exp14,k1_naostro_05_24,A3,reseni,2,Upozornění
exp14,k1_naostro_05_24,A3,reseni,3,Spolupráce s odborníky
exp14,k1_naostro_05_24,A3,dopad,1,Částečný úspěch
mat1338,k1_naostro_05_24,A3,chovani,1,Diagnóza
mat1338,k1_naostro_05_24,A3,chovani,2,Fyzická agrese
mat1338,k1_naostro_05_24,A3,reseni,1,Podpora
mat1338,k1_naostro_05_24,A3,reseni,2,Rozhovor
mat1338,k1_naostro_05_24,A3,reseni,3,Proaktivní řešení
mat1338,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
exp452,k1_naostro_05_24,A3,chovani,1,Diagnóza
exp452,k1_naostro_05_24,A3,reseni,1,Práce s kolektivem
exp452,k1_naostro_05_24,A3,reseni,2,Spolupráce s odborníky
exp452,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp1169,k1_naostro_05_24,A3,chovani,1,Verbální agrese
exp1169,k1_naostro_05_24,A3,reseni,1,Proaktivní řešení
exp1169,k1_naostro_05_24,A3,reseni,2,Upozornění
exp1169,k1_naostro_05_24,A3,reseni,3,Nerespektující komunikace
exp1169,k1_naostro_05_24,A3,dopad,1,Neúspěch
mat277,k1_naostro_05_24,A3,chovani,1,Fyzická agrese
mat277,k1_naostro_05_24,A3,reseni,1,Důsledky
mat277,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp956,k1_naostro_05_24,A3,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp956,k1_naostro_05_24,A3,chovani,2,Verbální narušování výuky
exp956,k1_naostro_05_24,A3,reseni,1,Rozhovor
exp956,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp1222,k1_naostro_05_24,A3,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
exp1222,k1_naostro_05_24,A3,chovani,2,Problémy s docházkou
exp1222,k1_naostro_05_24,A3,reseni,1,Spolupráce s odborníky
exp1222,k1_naostro_05_24,A3,reseni,2,Rozhovor
exp1222,k1_naostro_05_24,A3,reseni,3,Podpora
exp1222,k1_naostro_05_24,A3,reseni,4,Dohoda
exp1222,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
exp385,k1_naostro_05_24,A3,chovani,1,Fyzická agrese
exp385,k1_naostro_05_24,A3,chovani,2,Verbální agrese
exp385,k1_naostro_05_24,A3,chovani,3,Porušování třídních/školních pravidel
exp385,k1_naostro_05_24,A3,chovani,4,Nevěnování se výuce/Nepozornost při výuce
exp385,k1_naostro_05_24,A3,reseni,1,Rozhovor
exp385,k1_naostro_05_24,A3,reseni,2,Důsledky
exp385,k1_naostro_05_24,A3,reseni,3,Nerespektující komunikace
exp385,k1_naostro_05_24,A3,reseni,4,Spolupráce s odborníky
exp385,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp803,k1_naostro_05_24,A3,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
exp803,k1_naostro_05_24,A3,chovani,2,Problémy s docházkou
exp803,k1_naostro_05_24,A3,reseni,1,Rozhovor
exp803,k1_naostro_05_24,A3,reseni,2,Upozornění
exp803,k1_naostro_05_24,A3,reseni,3,Podpora
exp803,k1_naostro_05_24,A3,reseni,4,Spolupráce s odborníky
exp803,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
exp1436,k1_naostro_05_24,A3,chovani,1,Porušování třídních/školních pravidel
exp1436,k1_naostro_05_24,A3,reseni,1,Spolupráce s odborníky
exp1436,k1_naostro_05_24,A3,reseni,2,Rozhovor
exp1436,k1_naostro_05_24,A3,reseni,3,Důsledky
exp1436,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
exp340,k1_naostro_05_24,A3,chovani,1,Problémy s docházkou
exp340,k1_naostro_05_24,A3,reseni,1,Rozhovor
exp340,k1_naostro_05_24,A3,reseni,2,Spolupráce s odborníky
exp340,k1_naostro_05_24,A3,reseni,3,Nerespektující komunikace
exp340,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp771,k1_naostro_05_24,A3,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
exp771,k1_naostro_05_24,A3,chovani,2,Nevěnování se výuce/Nepozornost při výuce
exp771,k1_naostro_05_24,A3,chovani,3,Verbální narušování výuky
exp771,k1_naostro_05_24,A3,chovani,4,Problémy s docházkou
exp771,k1_naostro_05_24,A3,reseni,1,Rozhovor
exp771,k1_naostro_05_24,A3,reseni,2,Spolupráce s odborníky
exp771,k1_naostro_05_24,A3,reseni,3,Podpora
exp771,k1_naostro_05_24,A3,reseni,4,Dohoda
exp771,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
mat1333,k1_naostro_05_24,A3,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
mat1333,k1_naostro_05_24,A3,chovani,2,Porušování třídních/školních pravidel
mat1333,k1_naostro_05_24,A3,chovani,3,Fyzická agrese
mat1333,k1_naostro_05_24,A3,reseni,1,Spolupráce s odborníky
mat1333,k1_naostro_05_24,A3,reseni,2,Důsledky
mat1333,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp132,k1_naostro_05_24,A3,chovani,1,Fyzická agrese
exp132,k1_naostro_05_24,A3,chovani,2,Verbální agrese
exp132,k1_naostro_05_24,A3,chovani,3,Diagnóza
exp132,k1_naostro_05_24,A3,reseni,1,Podpora
exp132,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
exp871,k1_naostro_05_24,A3,chovani,1,Verbální narušování výuky
exp871,k1_naostro_05_24,A3,chovani,2,Diagnóza
exp871,k1_naostro_05_24,A3,reseni,1,Proaktivní řešení
exp871,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
exp1118,k1_naostro_05_24,A3,chovani,1,Fyzická agrese
exp1118,k1_naostro_05_24,A3,reseni,1,Rozhovor
exp1118,k1_naostro_05_24,A3,reseni,2,Práce s kolektivem
exp1118,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
mat1397,k1_naostro_05_24,A3,chovani,1,Porušování třídních/školních pravidel
mat1397,k1_naostro_05_24,A3,reseni,1,Upozornění
mat1397,k1_naostro_05_24,A3,reseni,2,Rozhovor
mat1397,k1_naostro_05_24,A3,reseni,3,Důsledky
mat1397,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
exp90,k1_naostro_05_24,A3,chovani,1,Porušování třídních/školních pravidel
exp90,k1_naostro_05_24,A3,chovani,2,Fyzická agrese
exp90,k1_naostro_05_24,A3,chovani,3,Verbální agrese
exp90,k1_naostro_05_24,A3,reseni,1,Fyzické zakročení
exp90,k1_naostro_05_24,A3,reseni,2,Podpora
exp90,k1_naostro_05_24,A3,reseni,3,Rozhovor
exp90,k1_naostro_05_24,A3,reseni,4,Spolupráce s odborníky
exp90,k1_naostro_05_24,A3,dopad,1,Částečný úspěch
mat1483,k1_naostro_05_24,A3,chovani,1,Diagnóza
mat1483,k1_naostro_05_24,A3,chovani,2,Nevěnování se výuce/Nepozornost při výuce
mat1483,k1_naostro_05_24,A3,chovani,3,Emoční výbuchy
mat1483,k1_naostro_05_24,A3,chovani,4,Nezvládání výuky
mat1483,k1_naostro_05_24,A3,reseni,1,Podpora
mat1483,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
mat331,k1_naostro_05_24,A3,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
mat331,k1_naostro_05_24,A3,chovani,2,Lhaní a podvody
mat331,k1_naostro_05_24,A3,reseni,1,Rozhovor
mat331,k1_naostro_05_24,A3,reseni,2,Spolupráce s odborníky
mat331,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp1246,k1_naostro_05_24,A3,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp1246,k1_naostro_05_24,A3,chovani,2,Fyzická agrese
exp1246,k1_naostro_05_24,A3,chovani,3,Diagnóza
exp1246,k1_naostro_05_24,A3,reseni,1,Nerespektující komunikace
exp1246,k1_naostro_05_24,A3,reseni,2,Rozhovor
exp1246,k1_naostro_05_24,A3,dopad,1,Neúspěch
mat467,k1_naostro_05_24,A3,chovani,1,Verbální agrese
mat467,k1_naostro_05_24,A3,reseni,1,Upozornění
mat467,k1_naostro_05_24,A3,reseni,2,Rozhovor
mat467,k1_naostro_05_24,A3,dopad,1,Krátkodobý úspěch
exp116,k1_naostro_05_24,A3,chovani,1,Emoční výbuchy
exp116,k1_naostro_05_24,A3,chovani,2,Fyzická agrese
exp116,k1_naostro_05_24,A3,chovani,3,Verbální agrese
exp116,k1_naostro_05_24,A3,reseni,1,Nerespektující komunikace
exp116,k1_naostro_05_24,A3,reseni,2,Podpora
exp116,k1_naostro_05_24,A3,reseni,3,Spolupráce s odborníky
exp116,k1_naostro_05_24,A3,dopad,1,Neúspěch
mat1045,k1_naostro_05_24,A3,chovani,1,Emoční výbuchy
mat1045,k1_naostro_05_24,A3,chovani,2,Verbální agrese
mat1045,k1_naostro_05_24,A3,reseni,1,Práce s kolektivem
exp1101,k1_naostro_05_24,A3,chovani,1,Verbální narušování výuky
exp1101,k1_naostro_05_24,A3,chovani,2,Neverbální narušování výuky
exp1101,k1_naostro_05_24,A3,chovani,3,Diagnóza
exp1101,k1_naostro_05_24,A3,chovani,4,Fyzická agrese
exp1101,k1_naostro_05_24,A3,chovani,5,Porušování třídních/školních pravidel
exp1101,k1_naostro_05_24,A3,reseni,1,Spolupráce s odborníky
exp1101,k1_naostro_05_24,A3,reseni,2,Nerespektující komunikace
exp1101,k1_naostro_05_24,A3,reseni,3,Přemístění žáka
exp1101,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp1125,k1_naostro_05_24,A3,chovani,1,Nezvládání výuky
exp1125,k1_naostro_05_24,A3,chovani,2,Nevěnování se výuce/Nepozornost při výuce
exp1125,k1_naostro_05_24,A3,reseni,1,Rozhovor
exp1125,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp1292,k1_naostro_05_24,A3,chovani,1,Problémy s docházkou
exp1292,k1_naostro_05_24,A3,chovani,2,Nezvládání výuky
exp1292,k1_naostro_05_24,A3,reseni,1,Rozhovor
exp1292,k1_naostro_05_24,A3,reseni,2,Spolupráce s odborníky
exp1292,k1_naostro_05_24,A3,reseni,3,Upozornění
exp1292,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
exp860,k1_naostro_05_24,A3,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp860,k1_naostro_05_24,A3,chovani,2,Verbální narušování výuky
exp860,k1_naostro_05_24,A3,chovani,3,Fyzická agrese
exp860,k1_naostro_05_24,A3,reseni,1,Podpora
exp860,k1_naostro_05_24,A3,reseni,2,Přemístění žáka
exp860,k1_naostro_05_24,A3,reseni,3,Spolupráce s odborníky
exp860,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp1458,k1_naostro_05_24,A3,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp1458,k1_naostro_05_24,A3,chovani,2,Verbální narušování výuky
exp1458,k1_naostro_05_24,A3,reseni,1,Upozornění
exp1458,k1_naostro_05_24,A3,reseni,2,Spolupráce s odborníky
exp1458,k1_naostro_05_24,A3,reseni,3,Rozhovor
exp1458,k1_naostro_05_24,A3,reseni,4,Podpora
exp1458,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
exp1127,k1_naostro_05_24,A3,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
exp1127,k1_naostro_05_24,A3,chovani,2,Nezvládání výuky
exp1127,k1_naostro_05_24,A3,chovani,3,Fyzická agrese
exp1127,k1_naostro_05_24,A3,chovani,4,Neverbální narušování výuky
exp1127,k1_naostro_05_24,A3,chovani,5,Nevěnování se výuce/Nepozornost při výuce
exp1127,k1_naostro_05_24,A3,reseni,1,Rozhovor
exp1127,k1_naostro_05_24,A3,reseni,2,Spolupráce s odborníky
exp1127,k1_naostro_05_24,A3,dopad,1,Neúspěch
mat309,k1_naostro_05_24,A3,chovani,1,Porušování třídních/školních pravidel
mat309,k1_naostro_05_24,A3,reseni,1,Rozhovor
mat309,k1_naostro_05_24,A3,reseni,2,Spolupráce s odborníky
mat309,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
exp883,k1_naostro_05_24,A3,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp883,k1_naostro_05_24,A3,chovani,2,Porušování třídních/školních pravidel
exp883,k1_naostro_05_24,A3,chovani,3,Verbální narušování výuky
exp883,k1_naostro_05_24,A3,chovani,4,Verbální agrese
exp883,k1_naostro_05_24,A3,reseni,1,Nerespektující komunikace
exp883,k1_naostro_05_24,A3,reseni,2,Upozornění
exp883,k1_naostro_05_24,A3,reseni,3,(Kázeňské) Tresty
exp883,k1_naostro_05_24,A3,dopad,1,Neúspěch
mat399,k1_naostro_05_24,A3,chovani,1,Nezvládání výuky
mat399,k1_naostro_05_24,A3,chovani,2,Porušování třídních/školních pravidel
mat399,k1_naostro_05_24,A3,reseni,1,Upozornění
mat399,k1_naostro_05_24,A3,reseni,2,Rozhovor
mat399,k1_naostro_05_24,A3,reseni,3,Podpora
mat399,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
exp361,k1_naostro_05_24,A3,chovani,1,Verbální narušování výuky
exp361,k1_naostro_05_24,A3,chovani,2,Neverbální narušování výuky
exp361,k1_naostro_05_24,A3,chovani,3,Nevěnování se výuce/Nepozornost při výuce
exp361,k1_naostro_05_24,A3,chovani,4,Diagnóza
exp361,k1_naostro_05_24,A3,reseni,1,Rozhovor
exp361,k1_naostro_05_24,A3,reseni,2,Dohoda
exp361,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
exp57,k1_naostro_05_24,A3,chovani,1,Emoční výbuchy
exp57,k1_naostro_05_24,A3,reseni,1,Přemístění žáka
exp57,k1_naostro_05_24,A3,reseni,2,Podpora
exp57,k1_naostro_05_24,A3,reseni,3,Nerespektující komunikace
exp57,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
exp556,k1_naostro_05_24,A3,chovani,1,Verbální agrese
exp556,k1_naostro_05_24,A3,reseni,1,Rozhovor
exp556,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
exp1153,k1_naostro_05_24,A3,chovani,1,Diagnóza
exp1153,k1_naostro_05_24,A3,chovani,2,Nevěnování se výuce/Nepozornost při výuce
exp1153,k1_naostro_05_24,A3,chovani,3,Neverbální narušování výuky
exp1153,k1_naostro_05_24,A3,reseni,1,Upozornění
exp1153,k1_naostro_05_24,A3,reseni,2,Rozhovor
exp1153,k1_naostro_05_24,A3,reseni,3,(Kázeňské) Tresty
exp1153,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp313,k1_naostro_05_24,A3,chovani,1,Problémy s docházkou
exp313,k1_naostro_05_24,A3,chovani,2,Diagnóza
exp313,k1_naostro_05_24,A3,reseni,1,Spolupráce s odborníky
exp313,k1_naostro_05_24,A3,reseni,2,Podpora
exp313,k1_naostro_05_24,A3,reseni,3,Práce s kolektivem
exp313,k1_naostro_05_24,A3,reseni,4,Dohoda
exp313,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
exp1402,k1_naostro_05_24,A3,chovani,1,Verbální narušování výuky
exp1402,k1_naostro_05_24,A3,reseni,1,Přemístění žáka
exp1402,k1_naostro_05_24,A3,reseni,2,Rozhovor
exp1402,k1_naostro_05_24,A3,reseni,3,Dohoda
exp1402,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp125,k1_naostro_05_24,A3,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
exp125,k1_naostro_05_24,A3,reseni,1,Rozhovor
exp125,k1_naostro_05_24,A3,reseni,2,Spolupráce s odborníky
exp125,k1_naostro_05_24,A3,reseni,3,Důsledky
exp125,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp1093,k1_naostro_05_24,A3,chovani,1,Nezvládání výuky
exp1093,k1_naostro_05_24,A3,reseni,1,Rozhovor
exp1093,k1_naostro_05_24,A3,reseni,2,Upozornění
exp1093,k1_naostro_05_24,A3,reseni,3,Spolupráce s odborníky
exp1093,k1_naostro_05_24,A3,reseni,4,Podpora
exp1093,k1_naostro_05_24,A3,dopad,1,Krátkodobý úspěch
exp1015,k1_naostro_05_24,A3,chovani,1,Porušování třídních/školních pravidel
exp1015,k1_naostro_05_24,A3,reseni,1,Upozornění
exp1015,k1_naostro_05_24,A3,reseni,2,Rozhovor
exp1015,k1_naostro_05_24,A3,reseni,3,Spolupráce s odborníky
exp1015,k1_naostro_05_24,A3,dopad,1,Krátkodobý úspěch
mat101,k1_naostro_05_24,A3,chovani,1,Verbální narušování výuky
mat101,k1_naostro_05_24,A3,reseni,1,Upozornění
mat101,k1_naostro_05_24,A3,reseni,2,Rozhovor
mat101,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
exp461,k1_naostro_05_24,A3,chovani,1,Šikana
exp461,k1_naostro_05_24,A3,reseni,1,Rozhovor
exp461,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp1156,k1_naostro_05_24,A3,chovani,1,Verbální narušování výuky
exp1156,k1_naostro_05_24,A3,chovani,2,Verbální agrese
exp1156,k1_naostro_05_24,A3,chovani,3,Emoční výbuchy
exp1156,k1_naostro_05_24,A3,chovani,4,Diagnóza
exp1156,k1_naostro_05_24,A3,reseni,1,Rozhovor
exp1156,k1_naostro_05_24,A3,reseni,2,Spolupráce s odborníky
exp1156,k1_naostro_05_24,A3,dopad,1,Neúspěch
mat1383,k1_naostro_05_24,A3,chovani,1,Porušování třídních/školních pravidel
mat1383,k1_naostro_05_24,A3,reseni,1,Upozornění
mat1383,k1_naostro_05_24,A3,reseni,2,Rozhovor
mat1383,k1_naostro_05_24,A3,dopad,1,Neúspěch
,k1_naostro_05_24,A3,chovani,1,Verbální narušování výuky
,k1_naostro_05_24,A3,chovani,2,Verbální agrese
,k1_naostro_05_24,A3,chovani,3,Diagnóza
,k1_naostro_05_24,A3,chovani,4,Fyzická agrese
,k1_naostro_05_24,A3,reseni,1,Fyzické zakročení
,k1_naostro_05_24,A3,reseni,2,Podpora
,k1_naostro_05_24,A3,reseni,3,Rozhovor
,k1_naostro_05_24,A3,reseni,4,Práce s kolektivem
exp778,k1_naostro_05_24,A3,chovani,1,Fyzická agrese
exp778,k1_naostro_05_24,A3,chovani,2,Emoční výbuchy
exp778,k1_naostro_05_24,A3,reseni,1,Rozhovor
exp778,k1_naostro_05_24,A3,reseni,2,Spolupráce s odborníky
exp778,k1_naostro_05_24,A3,reseni,3,Práce s kolektivem
exp778,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
mat297,k1_naostro_05_24,A3,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
mat297,k1_naostro_05_24,A3,chovani,2,Verbální agrese
mat297,k1_naostro_05_24,A3,reseni,1,Nerespektující komunikace
mat297,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp1058,k1_naostro_05_24,A3,chovani,1,Verbální narušování výuky
exp1058,k1_naostro_05_24,A3,chovani,2,Diagnóza
exp1058,k1_naostro_05_24,A3,reseni,1,Spolupráce s odborníky
exp1058,k1_naostro_05_24,A3,reseni,2,Rozhovor
exp1058,k1_naostro_05_24,A3,reseni,3,Proaktivní řešení
exp1058,k1_naostro_05_24,A3,reseni,4,Podpora
exp1058,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
exp952,k1_naostro_05_24,A3,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp952,k1_naostro_05_24,A3,chovani,2,Verbální narušování výuky
exp952,k1_naostro_05_24,A3,chovani,3,Nezvládání výuky
exp952,k1_naostro_05_24,A3,chovani,4,Fyzická agrese
exp952,k1_naostro_05_24,A3,chovani,5,Neplnění školních povinností/nepřipravenost na výuku
exp952,k1_naostro_05_24,A3,chovani,6,Diagnóza
exp952,k1_naostro_05_24,A3,reseni,1,Podpora
exp952,k1_naostro_05_24,A3,reseni,2,Rozhovor
exp952,k1_naostro_05_24,A3,reseni,3,Přemístění žáka
exp952,k1_naostro_05_24,A3,reseni,4,Spolupráce s odborníky
exp952,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
mat705,k1_naostro_05_24,A3,chovani,1,Nevěnování se výuce/Nepozornost při výuce
mat705,k1_naostro_05_24,A3,chovani,2,Neplnění školních povinností/nepřipravenost na výuku
mat705,k1_naostro_05_24,A3,reseni,1,Upozornění
mat705,k1_naostro_05_24,A3,reseni,2,Rozhovor
mat705,k1_naostro_05_24,A3,reseni,3,Dohoda
mat705,k1_naostro_05_24,A3,reseni,4,Podpora
mat705,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
exp960,k1_naostro_05_24,A3,chovani,1,Fyzická agrese
exp960,k1_naostro_05_24,A3,chovani,2,Verbální agrese
exp960,k1_naostro_05_24,A3,chovani,3,Verbální narušování výuky
exp960,k1_naostro_05_24,A3,reseni,1,Upozornění
exp960,k1_naostro_05_24,A3,reseni,2,Rozhovor
exp960,k1_naostro_05_24,A3,reseni,3,Spolupráce s odborníky
exp960,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
exp382,k1_naostro_05_24,A3,chovani,1,Verbální agrese
exp382,k1_naostro_05_24,A3,chovani,2,Fyzická agrese
exp382,k1_naostro_05_24,A3,reseni,1,Spolupráce s odborníky
exp382,k1_naostro_05_24,A3,reseni,2,Rozhovor
exp382,k1_naostro_05_24,A3,dopad,1,Neúspěch
exp281,k1_naostro_05_24,A3,chovani,1,Porušování třídních/školních pravidel
exp281,k1_naostro_05_24,A3,chovani,2,Fyzická agrese
exp281,k1_naostro_05_24,A3,chovani,3,Diagnóza
exp281,k1_naostro_05_24,A3,reseni,1,Rozhovor
exp281,k1_naostro_05_24,A3,reseni,2,Důsledky
exp281,k1_naostro_05_24,A3,reseni,3,Práce s kolektivem
exp281,k1_naostro_05_24,A3,dopad,1,Částečný úspěch
mat1446,k1_naostro_05_24,A3,chovani,1,Porušování třídních/školních pravidel
mat1446,k1_naostro_05_24,A3,reseni,1,Rozhovor
mat1446,k1_naostro_05_24,A3,reseni,2,Důsledky
mat1446,k1_naostro_05_24,A3,dopad,1,Dlouhodobý úspěch
